Format Version,1.23,Take Name,Apr17_Sand_Con_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-04-17 05.55.46.666 PM,Capture Start Frame,7499907,Total Frames in Take,4172,Total Exported Frames,4172,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.217000,0.025227,-0.059796,-0.018205,0.997726,0.225370,-0.050960,0.253688,0.336754,-0.032250,0.225338,0.325724,-0.035025,0.285509,0.120688,-0.072967,0.272945,0.091872,-0.054470,0.221128,0.342690,-0.034915,0.316059,0.134490,-0.076132,0.201151,0.341416,-0.032978,0.226234,0.324659,-0.034768,0.284945,0.124089,-0.072880,0.272069,0.089917,-0.054580,0.223308,0.338358,-0.034694,0.316963,0.130324,-0.076089,0.199679
27,0.225000,0.024677,-0.060148,-0.018196,0.997719,0.225444,-0.050980,0.253653,0.336849,-0.032309,0.225359,0.325778,-0.035016,0.285525,0.120748,-0.072959,0.272863,0.091968,-0.054518,0.221005,0.342723,-0.034872,0.316086,0.134599,-0.076204,0.201082,0.341450,-0.033027,0.226245,0.324668,-0.034756,0.284947,0.124067,-0.072899,0.272085,0.089885,-0.054631,0.223328,0.338359,-0.034692,0.316965,0.130311,-0.076103,0.199674
28,0.233000,0.025187,-0.059544,-0.018268,0.997741,0.225313,-0.050959,0.253710,0.336685,-0.032264,0.225302,0.325685,-0.035034,0.285479,0.120638,-0.072953,0.273022,0.091798,-0.054456,0.221218,0.342667,-0.034923,0.316020,0.134403,-0.076123,0.201220,0.341450,-0.033033,0.226218,0.324675,-0.034763,0.284930,0.124099,-0.072825,0.272058,0.089967,-0.054614,0.223267,0.338351,-0.034724,0.316952,0.130346,-0.076063,0.199667
29,0.242000,0.025232,-0.059796,-0.018269,0.997724,0.225381,-0.050941,0.253690,0.336767,-0.032245,0.225340,0.325737,-0.035020,0.285510,0.120696,-0.072935,0.272947,0.091882,-0.054434,0.221130,0.342703,-0.034912,0.316060,0.134498,-0.076100,0.201152,0.341422,-0.032972,0.226257,0.324658,-0.034757,0.284936,0.124110,-0.072829,0.272072,0.089896,-0.054573,0.223305,0.338353,-0.034717,0.316962,0.130348,-0.076045,0.199693
30,0.250000,0.024440,-0.060305,-0.018344,0.997712,0.225498,-0.050955,0.253645,0.336917,-0.032334,0.225375,0.325827,-0.035010,0.285539,0.120788,-0.072891,0.272834,0.092030,-0.054464,0.220959,0.342763,-0.034858,0.316105,0.134659,-0.076173,0.201058,0.341448,-0.033023,0.226229,0.324673,-0.034738,0.284941,0.124093,-0.072837,0.272059,0.089886,-0.054581,0.223327,0.338352,-0.034704,0.316967,0.130339,-0.076063,0.199694
31,0.258000,0.025046,-0.059905,-0.018201,0.997724,0.225389,-0.050969,0.253667,0.336779,-0.032272,0.225334,0.325737,-0.035025,0.285503,0.120702,-0.072968,0.272910,0.091897,-0.054489,0.221079,0.342696,-0.034903,0.316056,0.134520,-0.076158,0.201120,0.341441,-0.033004,0.226238,0.324657,-0.034763,0.284936,0.124085,-0.072873,0.272075,0.089903,-0.054631,0.223299,0.338369,-0.034731,0.316955,0.130328,-0.076078,0.199669
32,0.267000,0.025280,-0.059831,-0.018190,0.997723,0.225416,-0.050977,0.253683,0.336801,-0.032260,0.225343,0.325767,-0.035042,0.285512,0.120733,-0.072990,0.272930,0.091920,-0.054488,0.221112,0.342731,-0.034934,0.316063,0.134541,-0.076146,0.201136,0.341432,-0.032989,0.226247,0.324658,-0.034769,0.284922,0.124064,-0.072897,0.272084,0.089918,-0.054633,0.223273,0.338338,-0.034727,0.316965,0.130341,-0.076062,0.199668
33,0.275000,0.025064,-0.059974,-0.018281,0.997718,0.225436,-0.050962,0.253684,0.336833,-0.032282,0.225367,0.325782,-0.035036,0.285535,0.120743,-0.072945,0.272912,0.091948,-0.054459,0.221079,0.342737,-0.034918,0.316090,0.134570,-0.076134,0.201124,0.341444,-0.032980,0.226237,0.324649,-0.034762,0.284944,0.124063,-0.072850,0.272083,0.089913,-0.054605,0.223316,0.338356,-0.034760,0.316981,0.130342,-0.076062,0.199686
34,0.283000,0.025454,-0.059456,-0.018206,0.997740,0.225293,-0.050950,0.253729,0.336657,-0.032223,0.225313,0.325668,-0.035026,0.285489,0.120625,-0.072971,0.273046,0.091773,-0.054451,0.221256,0.342655,-0.034929,0.316028,0.134379,-0.076101,0.201241,0.341412,-0.032983,0.226250,0.324661,-0.034758,0.284944,0.124126,-0.072826,0.272083,0.089934,-0.054601,0.223303,0.338332,-0.034745,0.316961,0.130321,-0.076082,0.199680
35,0.292000,0.024584,-0.060137,-0.018298,0.997720,0.225456,-0.050955,0.253658,0.336864,-0.032313,0.225357,0.325794,-0.035007,0.285523,0.120755,-0.072908,0.272875,0.091978,-0.054470,0.221014,0.342740,-0.034862,0.316084,0.134603,-0.076169,0.201093,0.341431,-0.032998,0.226233,0.324660,-0.034753,0.284938,0.124120,-0.072811,0.272077,0.089908,-0.054623,0.223294,0.338347,-0.034693,0.316963,0.130326,-0.076079,0.199668
36,0.300000,0.025351,-0.059656,-0.018215,0.997731,0.225304,-0.050947,0.253689,0.336681,-0.032230,0.225313,0.325668,-0.035020,0.285486,0.120628,-0.072959,0.272970,0.091797,-0.054449,0.221165,0.342642,-0.034917,0.316031,0.134410,-0.076105,0.201171,0.341448,-0.033000,0.226242,0.324655,-0.034765,0.284946,0.124149,-0.072841,0.272044,0.089937,-0.054598,0.223267,0.338330,-0.034711,0.316956,0.130361,-0.076035,0.199663
37,0.308000,0.024411,-0.060483,-0.018288,0.997703,0.225521,-0.050972,0.253624,0.336949,-0.032343,0.225393,0.325838,-0.035015,0.285553,0.120807,-0.072917,0.272777,0.092066,-0.054497,0.220890,0.342763,-0.034860,0.316125,0.134704,-0.076203,0.201006,0.341433,-0.032996,0.226231,0.324639,-0.034759,0.284940,0.124116,-0.072855,0.272056,0.089869,-0.054646,0.223304,0.338344,-0.034724,0.316971,0.130332,-0.076059,0.199680
38,0.317000,0.024792,-0.060204,-0.018251,0.997711,0.225497,-0.050976,0.253653,0.336907,-0.032309,0.225376,0.325829,-0.035030,0.285540,0.120796,-0.072949,0.272846,0.092025,-0.054492,0.220989,0.342770,-0.034895,0.316103,0.134655,-0.076178,0.201065,0.341419,-0.032997,0.226231,0.324664,-0.034754,0.284939,0.124121,-0.072872,0.272067,0.089861,-0.054645,0.223316,0.338344,-0.034746,0.316969,0.130357,-0.076059,0.199663
39,0.325000,0.023921,-0.060895,-0.018349,0.997689,0.225613,-0.050984,0.253591,0.337067,-0.032405,0.225431,0.325907,-0.035016,0.285585,0.120879,-0.072889,0.272681,0.092183,-0.054514,0.220754,0.342807,-0.034833,0.316170,0.134833,-0.076249,0.200925,0.341441,-0.032995,0.226227,0.324663,-0.034767,0.284950,0.124116,-0.072842,0.272061,0.089887,-0.054675,0.223275,0.338358,-0.034762,0.316976,0.130342,-0.076065,0.199671
40,0.333000,0.024334,-0.060604,-0.018288,0.997698,0.225544,-0.050978,0.253609,0.336978,-0.032355,0.225402,0.325853,-0.035018,0.285560,0.120825,-0.072918,0.272741,0.092096,-0.054506,0.220844,0.342771,-0.034858,0.316136,0.134739,-0.076216,0.200974,0.341434,-0.033001,0.226243,0.324660,-0.034762,0.284947,0.124123,-0.072857,0.272050,0.089867,-0.054660,0.223229,0.338356,-0.034737,0.316974,0.130348,-0.076061,0.199654
41,0.342000,0.024163,-0.060697,-0.018293,0.997696,0.225563,-0.050989,0.253602,0.337004,-0.032379,0.225408,0.325867,-0.035021,0.285565,0.120840,-0.072919,0.272722,0.092122,-0.054523,0.220815,0.342780,-0.034851,0.316144,0.134767,-0.076242,0.200959,0.341434,-0.033003,0.226223,0.324668,-0.034783,0.284953,0.124123,-0.072876,0.272061,0.089878,-0.054659,0.223287,0.338334,-0.034705,0.316971,0.130341,-0.076072,0.199665
42,0.350000,0.024298,-0.060444,-0.018178,0.997710,0.225455,-0.050981,0.253609,0.336877,-0.032334,0.225364,0.325771,-0.034995,0.285526,0.120747,-0.072943,0.272775,0.091998,-0.054540,0.220887,0.342698,-0.034829,0.316097,0.134640,-0.076243,0.201004,0.341452,-0.032993,0.226221,0.324658,-0.034763,0.284951,0.124126,-0.072866,0.272050,0.089830,-0.054704,0.223288,0.338370,-0.034689,0.316961,0.130314,-0.076107,0.199664
