,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker1,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker2,SpineRobotRear:Marker3,SpineRobotRear:Marker3,SpineRobotRear:Marker3,Unlabeled 1206,Unlabeled 1206,Unlabeled 1206,Unlabeled 1207,Unlabeled 1207,Unlabeled 1207,Unlabeled 1208,Unlabeled 1208,Unlabeled 1208,Unlabeled 1209,Unlabeled 1209,Unlabeled 1209,Unlabeled 1210,Unlabeled 1210,Unlabeled 1210,Unlabeled 1211,Unlabeled 1211,Unlabeled 1211
,ID,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,D6CD1D4965F811F11571DA7D1A008C9B,"39780537669B11F11571DA7D1A008C9B","39780537669B11F11571DA7D1A008C9B","39780537669B11F11571DA7D1A008C9B","39780538669B11F11571DA7D1A008C9B","39780538669B11F11571DA7D1A008C9B","39780538669B11F11571DA7D1A008C9B","39780536669B11F11571DA7D1A008C9B","39780536669B11F11571DA7D1A008C9B","39780536669B11F11571DA7D1A008C9B","294E8754A9C65F311F1","294E8754A9C65F311F1","294E8754A9C65F311F1","29DE8754A9C65F311F1","29DE8754A9C65F311F1","29DE8754A9C65F311F1","2A1E8754A9C65F311F1","2A1E8754A9C65F311F1","2A1E8754A9C65F311F1","AE33562ACC3ABB5B40248F284F55D9CE","AE33562ACC3ABB5B40248F284F55D9CE","AE33562ACC3ABB5B40248F284F55D9CE","AE33562BCC3ABB5B40248F284F55D9CE","AE33562BCC3ABB5B40248F284F55D9CE","AE33562BCC3ABB5B40248F284F55D9CE","AE335628CC3ABB5B40248F284F55D9CE","AE335628CC3ABB5B40248F284F55D9CE","AE335628CC3ABB5B40248F284F55D9CE"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2528,21.067000,0.075807,0.005224,-0.006916,0.997085,0.896722,0.151057,0.094551,0.910124,0.142470,0.061467,0.908161,0.146223,0.134324,0.871879,0.164480,0.087861,0.910102,0.142494,0.061797,0.908118,0.146228,0.133824,0.871926,0.164455,0.087899,,,,,,,,,,1.136725,0.173447,0.041273,1.124782,0.177554,0.082382,1.091744,0.170603,0.048813
2529,21.075000,0.087923,0.004300,-0.004951,0.996106,0.896434,0.149645,0.096340,0.909942,0.141913,0.063089,0.907802,0.143886,0.136011,0.871557,0.163136,0.089920,0.909934,0.141921,0.063415,0.907803,0.143881,0.135603,0.871563,0.163133,0.089931,,,,,,,,,,1.136222,0.173457,0.041040,1.124288,0.177486,0.082078,1.090587,0.170161,0.049052
2530,21.083000,0.091306,0.007575,0.008752,0.995756,0.896014,0.149004,0.098066,0.909594,0.141881,0.064708,0.907704,0.143290,0.137650,0.870745,0.161841,0.091840,0.909723,0.141816,0.064936,0.907622,0.143333,0.136893,0.870656,0.161884,0.092004,,,,,,,,,,1.135664,0.173394,0.040496,1.123934,0.177114,0.081596,1.089966,0.170003,0.048909
2531,21.092000,0.092819,0.008580,0.015425,0.995527,0.895651,0.148510,0.099617,0.909297,0.141674,0.066226,0.907449,0.142830,0.139173,0.870206,0.161025,0.093451,0.909359,0.141645,0.066491,0.907473,0.142815,0.138614,0.870131,0.161063,0.093495,,,,,,,,,,1.134593,0.173630,0.039675,1.123306,0.177150,0.080847,1.089489,0.169874,0.048663
2532,21.100000,0.095919,0.012633,0.020291,0.995102,0.895115,0.147724,0.101060,0.908587,0.141237,0.067529,0.907260,0.141923,0.140494,0.869497,0.160011,0.095157,0.908635,0.141214,0.067707,0.907279,0.141914,0.140202,0.869436,0.160040,0.095183,,,,,,,,,,1.132777,0.174026,0.038815,1.122374,0.177242,0.080377,1.088135,0.169754,0.048451
2533,21.108000,0.100835,0.014839,0.016344,0.994658,0.894804,0.147057,0.102438,0.908048,0.140795,0.068774,0.907115,0.140784,0.141748,0.869250,0.159593,0.096793,0.907912,0.140861,0.068945,0.907109,0.140787,0.141682,0.869365,0.159537,0.096722,,,,,,,,,,1.131150,0.173595,0.038147,1.121531,0.177075,0.079903,1.086865,0.170287,0.048292
2534,21.117000,0.104957,0.016101,0.007312,0.994320,0.894432,0.146649,0.103902,0.907414,0.140422,0.070130,0.906802,0.139843,0.143105,0.869080,0.159683,0.098472,0.907165,0.140547,0.070275,0.906802,0.139843,0.143131,0.869253,0.159596,0.098344,,,,,,,,,,1.129356,0.172937,0.036997,1.120498,0.176576,0.079204,1.085935,0.170774,0.048047
2535,21.125000,0.108759,0.017897,0.004049,0.993899,0.893831,0.145867,0.105267,0.906629,0.139814,0.071393,0.906327,0.138690,0.144363,0.868538,0.159099,0.100045,0.906395,0.139935,0.071425,0.906344,0.138678,0.144512,0.868749,0.158993,0.099849,,,,,,,,,,1.127354,0.172661,0.036228,1.119121,0.175991,0.078457,1.084721,0.170511,0.047970
2536,21.133000,0.112610,0.017320,0.003740,0.993481,0.893517,0.145241,0.106401,0.906345,0.139438,0.072494,0.905966,0.137749,0.145453,0.868242,0.158534,0.101256,0.906154,0.139532,0.072703,0.905831,0.137826,0.145229,0.868609,0.158342,0.101276,,,,,,,,,,1.125973,0.172558,0.035946,1.117978,0.176041,0.078121,1.083785,0.170317,0.047997
2537,21.142000,0.117704,0.015173,0.004360,0.992923,0.893133,0.144739,0.107730,0.906111,0.139293,0.073821,0.905416,0.136853,0.146757,0.867872,0.158071,0.102612,0.905917,0.139391,0.073900,0.905247,0.136946,0.146627,0.868462,0.157760,0.102694,,,,,,,,,,1.125411,0.172625,0.035959,1.117369,0.176282,0.077880,1.083101,0.170047,0.048064
2538,21.150000,0.130884,0.007886,0.001404,0.991365,0.892666,0.143931,0.108817,0.906065,0.139278,0.074953,0.904351,0.134915,0.147783,0.867582,0.157599,0.103714,0.905926,0.139349,0.074991,0.904215,0.134994,0.147690,0.867988,0.157378,0.103794,,,,,,,,,,1.124514,0.172930,0.035937,1.116790,0.176402,0.077765,1.082185,0.169756,0.048135
2539,21.158000,0.136893,0.007269,0.020125,0.990355,0.892121,0.143082,0.109752,0.905881,0.139352,0.075920,0.903902,0.134013,0.148677,0.866580,0.155880,0.104660,0.905875,0.139350,0.075976,0.903723,0.134126,0.148383,0.866746,0.155783,0.104845,,,,,,,,,,1.123602,0.173455,0.035954,1.116321,0.176293,0.077867,1.081368,0.170310,0.048472
2540,21.167000,0.135414,0.009600,0.024339,0.990444,0.891959,0.142984,0.110543,0.905637,0.139277,0.076674,0.903953,0.134139,0.149454,0.866287,0.155537,0.105500,0.905611,0.139275,0.076857,0.903918,0.134175,0.149222,0.866340,0.155510,0.105523,,,,,,,,,,1.122971,0.174083,0.035989,1.115827,0.176366,0.078208,1.080639,0.170891,0.049181
2541,21.175000,0.132982,0.009276,0.027246,0.990700,0.891712,0.142807,0.111190,0.905464,0.139015,0.077361,0.903696,0.134218,0.150161,0.865977,0.155189,0.106047,0.905353,0.139050,0.077581,0.903670,0.134242,0.150004,0.866096,0.155135,0.106014,,,,,,,,,,1.122193,0.174614,0.036012,1.115360,0.176595,0.078532,1.080076,0.171218,0.049736
2542,21.183000,0.134363,0.007542,0.025286,0.990581,0.891370,0.142523,0.111816,0.905201,0.138766,0.078016,0.903205,0.133771,0.150797,0.865703,0.155031,0.106636,0.905013,0.138842,0.078180,0.903152,0.133804,0.150709,0.865945,0.154922,0.106576,,,,,,,,,,1.121211,0.174589,0.036132,1.115089,0.176408,0.078953,1.079258,0.171316,0.050203
2543,21.192000,0.135710,0.005603,0.016737,0.990591,0.891160,0.142403,0.112437,0.904974,0.138494,0.078647,0.902782,0.133343,0.151412,0.865724,0.155371,0.107253,0.904845,0.138547,0.078762,0.902697,0.133396,0.151290,0.865964,0.155252,0.107264,,,,,,,,,,1.120502,0.174548,0.036327,1.114715,0.176517,0.079158,1.078522,0.171291,0.050691
2544,21.200000,0.138349,0.003297,0.009627,0.990331,0.891065,0.142466,0.113034,0.904907,0.138533,0.079259,0.902451,0.133031,0.151990,0.865836,0.155836,0.107855,0.904863,0.138546,0.079358,0.902317,0.133124,0.151736,0.865992,0.155746,0.107959,,,,,,,,,,1.120105,0.174638,0.036514,1.114070,0.176924,0.079466,1.078013,0.171446,0.051227
2545,21.208000,0.140595,0.000664,0.010080,0.990016,0.890938,0.142291,0.113482,0.904960,0.138515,0.079762,0.902120,0.132679,0.152453,0.865735,0.155680,0.108231,0.904893,0.138532,0.079933,0.901986,0.132781,0.152123,0.865910,0.155582,0.108320,,,,,,,,,,1.119310,0.174823,0.037011,1.113573,0.177549,0.079759,1.077657,0.171389,0.051748
2546,21.217000,0.144207,-0.003346,0.010303,0.989488,0.890723,0.141883,0.113858,0.905010,0.138345,0.080224,0.901589,0.131976,0.152845,0.865571,0.155328,0.108506,0.904923,0.138370,0.080402,0.901445,0.132087,0.152507,0.865776,0.155213,0.108598,,,,,,,,,,1.118570,0.175593,0.037379,1.113101,0.178073,0.080030,1.077307,0.171336,0.052202
2547,21.225000,0.146564,-0.004934,0.012843,0.989106,0.890535,0.141437,0.114298,0.904966,0.138126,0.080702,0.901298,0.131392,0.153278,0.865342,0.154792,0.108914,0.904912,0.138146,0.080758,0.901102,0.131522,0.153011,0.865566,0.154660,0.109075,,,,,,,,,,1.117813,0.176543,0.037851,1.112715,0.178406,0.080214,1.076530,0.171392,0.052773
2548,21.233000,0.146789,-0.005281,0.019647,0.988959,0.890316,0.140894,0.114535,0.904879,0.137791,0.080976,0.901107,0.130977,0.153540,0.864960,0.153914,0.109089,0.904852,0.137794,0.081062,0.900998,0.131057,0.153312,0.865110,0.153826,0.109212,,,,,,,,,,1.117615,0.177400,0.038027,1.112352,0.178557,0.080511,1.075784,0.171705,0.053257
2549,21.242000,0.145428,-0.007126,0.011522,0.989276,0.890300,0.140596,0.114805,0.904853,0.137163,0.081274,0.900875,0.130603,0.153850,0.865172,0.154021,0.109291,0.904783,0.137186,0.081378,0.900808,0.130654,0.153704,0.865308,0.153948,0.109326,,,,,,,,,,1.117485,0.177830,0.038205,1.112064,0.178626,0.080730,1.075530,0.172146,0.053589
2550,21.250000,0.146652,-0.010693,0.003737,0.989123,0.890283,0.140468,0.115211,0.904939,0.136884,0.081741,0.900505,0.130201,0.154279,0.865406,0.154319,0.109614,0.904840,0.136926,0.081826,0.900470,0.130227,0.154217,0.865542,0.154249,0.109594,,,,,,,,,,1.117246,0.177923,0.038387,1.111941,0.178708,0.080903,1.075348,0.172480,0.053898
2551,21.258000,0.149246,-0.015260,-0.001838,0.988681,0.890395,0.140444,0.115617,0.905254,0.136860,0.082236,0.900200,0.129842,0.154702,0.865732,0.154631,0.109913,0.905021,0.136967,0.082384,0.900207,0.129836,0.154721,0.865887,0.154563,0.109791,,,,,,,,,,1.116806,0.177913,0.038524,1.111954,0.178897,0.081078,1.075158,0.172907,0.054334
2552,21.267000,0.149094,-0.017260,-0.005614,0.988657,0.890588,0.140375,0.115999,0.905511,0.136665,0.082661,0.900196,0.129702,0.155113,0.866056,0.154759,0.110222,0.905189,0.136817,0.082851,0.900207,0.129691,0.155151,0.866242,0.154678,0.110068,,,,,,,,,,1.116303,0.177731,0.038643,1.112010,0.179074,0.081371,1.075070,0.173366,0.054700
2553,21.275000,0.149047,-0.018033,-0.005827,0.988649,0.890828,0.140312,0.116339,0.905797,0.136588,0.083023,0.900372,0.129636,0.155468,0.866314,0.154711,0.110525,0.905429,0.136762,0.083244,0.900363,0.129640,0.155480,0.866562,0.154595,0.110370,,,,,,,,,,1.116061,0.177771,0.038780,1.112085,0.179276,0.081599,1.074883,0.173645,0.054868
2554,21.283000,0.158232,-0.022298,-0.008159,0.987116,0.890919,0.139826,0.116701,0.906132,0.136639,0.083439,0.900093,0.128370,0.155698,0.866532,0.154469,0.110965,0.905833,0.136780,0.083612,0.900069,0.128383,0.155695,0.866805,0.154338,0.110827,,,,,,,,,,1.116088,0.177992,0.038998,1.112113,0.179278,0.081765,1.074870,0.173753,0.055098
2555,21.292000,0.158923,-0.022022,-0.000431,0.987045,0.891122,0.139794,0.117009,0.906446,0.136877,0.083773,0.900396,0.128438,0.156011,0.866523,0.154067,0.111241,0.906249,0.136968,0.083867,0.900334,0.128479,0.155973,0.866856,0.153897,0.111175,,,,,,,,,,1.116242,0.178366,0.039309,1.112206,0.179319,0.081947,1.074933,0.173912,0.055522
2556,21.300000,0.155142,-0.019724,0.013646,0.987601,0.891408,0.139825,0.117270,0.906809,0.137069,0.084057,0.901000,0.129059,0.156363,0.866415,0.153346,0.111389,0.906702,0.137122,0.084064,0.900879,0.129132,0.156284,0.866738,0.153167,0.111490,,,,,,,,,,1.116355,0.178597,0.039506,1.112538,0.179457,0.082252,1.075232,0.174061,0.056133
2557,21.308000,0.150148,-0.018638,0.027353,0.988109,0.891824,0.139924,0.117410,0.907373,0.137237,0.084260,0.901612,0.129837,0.156635,0.866486,0.152697,0.111334,0.907307,0.137267,0.084268,0.901487,0.129912,0.156519,0.866717,0.152571,0.111461,,,,,,,,,,1.116390,0.178615,0.039632,1.113018,0.179676,0.082556,1.075461,0.173992,0.056856
2558,21.317000,0.147314,-0.017827,0.033619,0.988358,0.892379,0.140218,0.117370,0.907976,0.137529,0.084242,0.902275,0.130488,0.156658,0.866887,0.152637,0.111208,0.907859,0.137572,0.084320,0.902218,0.130524,0.156583,0.867080,0.152549,0.111208,,,,,,,,,,1.116636,0.178745,0.039870,1.113533,0.179878,0.082747,1.075613,0.173929,0.057354
2559,21.325000,0.145431,-0.017128,0.032561,0.988684,0.892984,0.140572,0.117328,0.908523,0.137726,0.084187,0.902923,0.130973,0.156638,0.867507,0.153018,0.111159,0.908363,0.137789,0.084267,0.902841,0.131020,0.156562,0.867811,0.152879,0.111158,,,,,,,,,,1.117212,0.179389,0.040269,1.113941,0.179854,0.082929,1.075956,0.173916,0.057823
2560,21.333000,0.143710,-0.018756,0.037845,0.988718,0.893439,0.140566,0.117208,0.909167,0.137759,0.084153,0.903280,0.131202,0.156599,0.867869,0.152737,0.110872,0.909071,0.137794,0.084215,0.903205,0.131247,0.156503,0.868130,0.152614,0.110924,,,,,,,,,,1.117781,0.179934,0.040467,1.114503,0.179704,0.083112,1.076685,0.173976,0.058179
2561,21.342000,0.142431,-0.023764,0.035029,0.988899,0.893984,0.140559,0.116982,0.909995,0.137571,0.084078,0.903397,0.131210,0.156481,0.868561,0.152897,0.110386,0.909903,0.137606,0.084130,0.903320,0.131257,0.156387,0.868756,0.152803,0.110433,,,,,,,,,,1.118175,0.180306,0.040536,1.115120,0.179631,0.083321,1.077375,0.174217,0.058364
2562,21.350000,0.144029,-0.029830,0.031853,0.988611,0.894524,0.140426,0.116759,0.910872,0.137435,0.084022,0.903427,0.130853,0.156322,0.869273,0.152990,0.109932,0.910910,0.137421,0.083995,0.903269,0.130954,0.156115,0.869343,0.152934,0.110101,,,,,,,,,,1.118523,0.180372,0.040512,1.115829,0.179295,0.083327,1.077853,0.174157,0.058246
2563,21.358000,0.145358,-0.034217,0.024177,0.988492,0.895216,0.140680,0.116405,0.911722,0.137532,0.083763,0.903707,0.130831,0.155991,0.870218,0.153679,0.109461,0.911745,0.137513,0.083820,0.903573,0.130941,0.155673,0.870284,0.153625,0.109616,,,,,,,,,,1.119244,0.180415,0.040533,1.116490,0.179024,0.083257,1.078503,0.174676,0.058255
2564,21.367000,0.144627,-0.037140,0.014596,0.988681,0.896253,0.141186,0.115919,0.912791,0.137687,0.083329,0.904428,0.131199,0.155538,0.871539,0.154673,0.108891,0.912673,0.137710,0.083570,0.904329,0.131307,0.155140,0.871734,0.154562,0.108974,,,,,,,,,,1.120157,0.180615,0.040658,1.117295,0.179106,0.083494,1.079178,0.175087,0.058371
2565,21.375000,0.146855,-0.039231,0.010846,0.988320,0.897003,0.141477,0.115360,0.913612,0.138006,0.082803,0.904979,0.131235,0.154953,0.872417,0.155192,0.108324,0.913448,0.138034,0.083168,0.904916,0.131339,0.154492,0.872615,0.155083,0.108368,,,,,,,,,,1.120834,0.180597,0.040779,1.118107,0.179751,0.083744,1.080087,0.175411,0.058345
2566,21.383000,0.144928,-0.039913,0.014666,0.988528,0.897617,0.141555,0.114780,0.914333,0.138069,0.082279,0.905568,0.131535,0.154435,0.872951,0.155063,0.107626,0.914190,0.138088,0.082625,0.905512,0.131631,0.153982,0.873123,0.154969,0.107672,,,,,,,,,,1.121466,0.180022,0.040832,1.118842,0.180005,0.083866,1.080863,0.175819,0.058463
2567,21.392000,0.143319,-0.040223,0.020046,0.988656,0.898110,0.141479,0.114301,0.914933,0.138049,0.081850,0.906076,0.131686,0.154010,0.873320,0.154703,0.107044,0.914802,0.138079,0.082082,0.905982,0.131786,0.153648,0.873529,0.154590,0.107120,,,,,,,,,,1.122304,0.179938,0.041069,1.119854,0.180379,0.084107,1.081646,0.175995,0.058863
2568,21.400000,0.142052,-0.040465,0.025862,0.988694,0.898924,0.141669,0.113884,0.915857,0.138333,0.081479,0.906913,0.132084,0.153639,0.874003,0.154589,0.106533,0.915725,0.138386,0.081549,0.906759,0.132187,0.153431,0.874355,0.154399,0.106688,,,,,,,,,,1.123418,0.180070,0.041339,1.121005,0.180542,0.084358,1.082505,0.175742,0.059163
2569,21.408000,0.142398,-0.041765,0.030360,0.988462,0.899684,0.142047,0.113364,0.916770,0.138872,0.081024,0.907601,0.132513,0.153146,0.874681,0.154757,0.105923,0.916637,0.138932,0.081038,0.907499,0.132570,0.153082,0.875017,0.154591,0.105994,,,,,,,,,,1.124074,0.180327,0.041705,1.121820,0.179961,0.084683,1.083740,0.175440,0.059667
2570,21.417000,0.141958,-0.040526,0.035647,0.988400,0.900358,0.142221,0.113083,0.917448,0.139186,0.080731,0.908414,0.132827,0.152871,0.875213,0.154651,0.105648,0.917444,0.139188,0.080731,0.908380,0.132849,0.152826,0.875251,0.154627,0.105693,,,,,,,,,,1.125112,0.180761,0.042034,1.122724,0.179673,0.085086,1.084494,0.175119,0.059966
2571,21.425000,0.140741,-0.041466,0.033523,0.988610,0.901167,0.142272,0.112891,0.918285,0.139087,0.080568,0.909127,0.132930,0.152709,0.876089,0.154801,0.105394,0.918273,0.139097,0.080537,0.909060,0.132967,0.152665,0.876177,0.154748,0.105481,,,,,,,,,,1.126392,0.181590,0.042510,1.123272,0.179521,0.085386,1.085439,0.175569,0.060224
2572,21.433000,0.138328,-0.044897,0.016850,0.989225,0.902127,0.142234,0.112644,0.919195,0.138356,0.080371,0.909678,0.132759,0.152511,0.877508,0.155586,0.105050,0.918983,0.138450,0.080455,0.909606,0.132802,0.152457,0.877885,0.155403,0.105017,,,,,,,,,,1.127467,0.182002,0.042914,1.123983,0.179548,0.085802,1.086551,0.176212,0.060304
2573,21.442000,0.136475,-0.045613,0.003778,0.989586,0.903027,0.142312,0.112412,0.919917,0.137906,0.080113,0.910415,0.132744,0.152288,0.878750,0.156287,0.104836,0.919672,0.138012,0.080283,0.910357,0.132790,0.152177,0.879062,0.156127,0.104796,,,,,,,,,,1.128388,0.181684,0.043249,1.124937,0.179690,0.086169,1.087137,0.176528,0.060362
2574,21.450000,0.133019,-0.044390,-0.000671,0.990119,0.903866,0.142492,0.112201,0.920597,0.137726,0.079871,0.911316,0.133122,0.152112,0.879684,0.156630,0.104621,0.920399,0.137804,0.080089,0.911287,0.133157,0.151964,0.879882,0.156527,0.104588,,,,,,,,,,1.129167,0.180941,0.043477,1.126215,0.180050,0.086485,1.088008,0.176900,0.060679
2575,21.458000,0.128843,-0.043025,0.001604,0.990730,0.904598,0.142670,0.111964,0.921281,0.137699,0.079639,0.912175,0.133678,0.151938,0.880337,0.156632,0.104314,0.921163,0.137741,0.079815,0.912160,0.133704,0.151795,0.880457,0.156569,0.104301,,,,,,,,,,1.129814,0.180465,0.043712,1.127533,0.179831,0.086920,1.089166,0.176642,0.060865
2576,21.467000,0.128185,-0.041894,0.010100,0.990814,0.905230,0.142872,0.111705,0.921995,0.138120,0.079389,0.912962,0.134093,0.151696,0.880734,0.156402,0.104028,0.921897,0.138161,0.079462,0.912903,0.134136,0.151590,0.880905,0.156310,0.104064,,,,,,,,,,1.130590,0.180739,0.044155,1.128312,0.179596,0.087369,1.090189,0.176261,0.061555
2577,21.475000,0.128757,-0.042789,0.016091,0.990622,0.905860,0.142939,0.111378,0.922785,0.138406,0.079116,0.913561,0.134222,0.151389,0.881233,0.156188,0.103630,0.922741,0.138420,0.079185,0.913520,0.134257,0.151269,0.881316,0.156141,0.103673,,,,,,,,,,1.131686,0.181508,0.044594,1.129142,0.179740,0.087875,1.090954,0.175912,0.062194
2578,21.483000,0.129841,-0.044009,0.020159,0.990353,0.906425,0.143007,0.110965,0.923497,0.138670,0.078753,0.914056,0.134274,0.150986,0.881721,0.156077,0.103157,0.923357,0.138722,0.078880,0.914041,0.134291,0.150913,0.881861,0.156013,0.103120,,,,,,,,,,1.132942,0.182217,0.045152,1.129820,0.179837,0.088043,1.091994,0.176225,0.062425
2579,21.492000,0.130182,-0.046543,0.019720,0.990201,0.907216,0.143173,0.110626,0.924439,0.138838,0.078494,0.914638,0.134395,0.150677,0.882570,0.156287,0.102708,0.924188,0.138938,0.078665,0.914664,0.134380,0.150692,0.882714,0.156234,0.102576,,,,,,,,,,1.133961,0.182468,0.045449,1.130718,0.179762,0.088210,1.092975,0.176872,0.062524
2580,21.500000,0.128979,-0.049003,0.015104,0.990321,0.908126,0.143558,0.110221,0.925424,0.138991,0.078161,0.915312,0.134783,0.150315,0.883641,0.156900,0.102186,0.925034,0.139162,0.078345,0.915330,0.134767,0.150370,0.883855,0.156814,0.102021,,,,,,,,,,1.134868,0.182224,0.045620,1.131568,0.179857,0.088295,1.093330,0.177110,0.062397
2581,21.508000,0.125475,-0.050239,0.010797,0.990765,0.908882,0.143892,0.109813,0.926182,0.138955,0.077809,0.915933,0.135316,0.149974,0.884533,0.157406,0.101656,0.925822,0.139116,0.078002,0.915918,0.135326,0.149960,0.884802,0.157282,0.101536,,,,,,,,,,1.135661,0.181773,0.045745,1.132280,0.179525,0.088445,1.094150,0.177505,0.062333
2582,21.517000,0.123070,-0.046960,0.011304,0.991222,0.909474,0.144055,0.109528,0.926577,0.138984,0.077439,0.916794,0.135691,0.149686,0.885051,0.157489,0.101459,0.926352,0.139085,0.077569,0.916719,0.135742,0.149573,0.885404,0.157310,0.101451,,,,,,,,,,1.136199,0.181331,0.045950,1.133248,0.179373,0.088817,1.095221,0.177774,0.062485
2583,21.525000,0.118433,-0.041001,0.013418,0.992025,0.909896,0.143981,0.109245,0.926664,0.138686,0.077016,0.917711,0.136047,0.149397,0.885314,0.157210,0.101322,0.926475,0.138759,0.077248,0.917641,0.136108,0.149145,0.885567,0.157079,0.101353,,,,,,,,,,1.136872,0.181381,0.046256,1.133801,0.179289,0.089290,1.096081,0.177566,0.062638
2584,21.533000,0.116156,-0.036511,0.017860,0.992399,0.910431,0.144017,0.108957,0.926997,0.138719,0.076625,0.918635,0.136365,0.149086,0.885661,0.156967,0.101161,0.926898,0.138755,0.076773,0.918536,0.136438,0.148813,0.885849,0.156865,0.101250,,,,,,,,,,1.137707,0.181929,0.046681,1.134304,0.179275,0.089637,1.096824,0.177307,0.062943
2585,21.542000,0.116363,-0.034454,0.012647,0.992528,0.911070,0.144179,0.108803,0.927412,0.138741,0.076380,0.919411,0.136418,0.148883,0.886387,0.157378,0.101147,0.927270,0.138805,0.076462,0.919292,0.136493,0.148715,0.886709,0.157206,0.101249,,,,,,,,,,1.138898,0.182889,0.047105,1.135096,0.179644,0.090075,1.097524,0.176856,0.063252
2586,21.550000,0.116492,-0.033944,0.005074,0.992599,0.911568,0.144326,0.108697,0.927736,0.138670,0.076224,0.919903,0.136411,0.148748,0.887064,0.157898,0.101119,0.927527,0.138769,0.076353,0.919820,0.136465,0.148625,0.887415,0.157712,0.101122,,,,,,,,,,1.139719,0.183485,0.047590,1.135680,0.179981,0.090459,1.098175,0.176671,0.063424
2587,21.558000,0.115528,-0.033511,0.001193,0.992738,0.911904,0.144234,0.108631,0.927972,0.138400,0.076139,0.920250,0.136322,0.148680,0.887492,0.157981,0.101073,0.927794,0.138484,0.076277,0.920173,0.136376,0.148535,0.887774,0.157828,0.101089,,,,,,,,,,1.140393,0.183535,0.047843,1.136120,0.180032,0.090594,1.098726,0.176815,0.063440
2588,21.567000,0.113921,-0.030909,0.006511,0.992988,0.912089,0.143984,0.108575,0.928092,0.138209,0.076041,0.920679,0.136310,0.148619,0.887496,0.157432,0.101065,0.928018,0.138238,0.076171,0.920595,0.136373,0.148378,0.887644,0.157349,0.101143,,,,,,,,,,1.140732,0.183383,0.048179,1.136283,0.179993,0.090891,1.099037,0.176991,0.063833
2589,21.575000,0.111541,-0.026574,0.013932,0.993307,0.912264,0.143763,0.108481,0.928131,0.138063,0.075868,0.921247,0.136439,0.148504,0.887414,0.156786,0.101072,0.928221,0.138012,0.075961,0.921188,0.136492,0.148178,0.887368,0.156799,0.101220,,,,,,,,,,1.140664,0.183203,0.048572,1.136379,0.180013,0.091430,1.099287,0.177491,0.064492
2590,21.583000,0.109027,-0.023958,0.017598,0.993594,0.912413,0.143544,0.108317,0.928183,0.137793,0.075665,0.921624,0.136504,0.148338,0.887430,0.156336,0.100946,0.928307,0.137729,0.075707,0.921580,0.136539,0.148118,0.887344,0.156369,0.101103,,,,,,,,,,1.140681,0.183205,0.049126,1.136529,0.180257,0.091865,1.099396,0.177778,0.064931
2591,21.592000,0.109185,-0.021622,0.015713,0.993662,0.912568,0.143326,0.108130,0.928154,0.137534,0.075398,0.921959,0.136243,0.148103,0.887590,0.156200,0.100890,0.928234,0.137489,0.075470,0.921939,0.136265,0.147903,0.887526,0.156227,0.100988,,,,,,,,,,1.140860,0.183557,0.049671,1.136765,0.180437,0.092235,1.099396,0.177845,0.065097
