Format Version,1.23,Take Name,pronk,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-06-23 06.39.35.709 PM,Capture Start Frame,44738935,Total Frames in Take,7094,Total Exported Frames,7094,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5017,41.808000,0.194725,-0.049435,-0.007119,0.979585,0.346828,0.090603,0.025455,0.363837,0.089770,-0.007071,0.353811,0.076238,0.063940,0.322837,0.105801,0.019495,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363084,0.090050,-0.006529,0.353809,0.076249,0.063904,0.323101,0.105695,0.019333,,,,,,,,,,0.570466,0.132147,0.013820,0.559868,0.137047,0.053647,0.535844,0.135365,0.011086,,,,,,,,,,,,,,,
5018,41.817000,0.197021,-0.049943,-0.006996,0.979101,0.346806,0.090636,0.025575,0.363852,0.089959,-0.006935,0.353749,0.076093,0.064000,0.322818,0.105855,0.019659,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363157,0.090216,-0.006442,0.353743,0.076107,0.063962,0.323078,0.105750,0.019507,,,,,,,,,,0.570692,0.132089,0.013873,0.559901,0.137068,0.053696,0.535855,0.135266,0.011154,,,,,,,,,,,,,,,
5019,41.825000,0.198305,-0.049780,-0.007507,0.978847,0.346789,0.090649,0.025699,0.363818,0.090046,-0.006821,0.353738,0.075999,0.064082,0.322810,0.105904,0.019835,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363202,0.090268,-0.006365,0.353716,0.076032,0.064009,0.323080,0.105787,0.019703,,,,,,,,,,0.570815,0.131958,0.014000,0.559911,0.137073,0.053751,0.535900,0.135356,0.011194,,,,,,,,,,,,,,,
5020,41.833000,0.199877,-0.049589,-0.008711,0.978527,0.346772,0.090703,0.025786,0.363774,0.090171,-0.006750,0.353720,0.075910,0.064114,0.322820,0.106028,0.019992,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363240,0.090356,-0.006322,0.353700,0.075947,0.064025,0.323069,0.105920,0.019873,,,,,,,,,,0.570893,0.131978,0.013925,0.559919,0.137108,0.053808,0.535893,0.135196,0.011253,,,,,,,,,,,,,,,
5021,41.842000,0.200364,-0.048473,-0.009527,0.978475,0.346758,0.090713,0.025974,0.363679,0.090197,-0.006605,0.353786,0.075871,0.064269,0.322810,0.106070,0.020256,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363234,0.090346,-0.006227,0.353737,0.075940,0.064123,0.323077,0.105940,0.020174,,,,,,,,,,0.570958,0.131925,0.014008,0.559901,0.137117,0.053865,0.535912,0.135259,0.011289,,,,,,,,,,,,,,,
5022,41.850000,0.201914,-0.047567,-0.011695,0.978177,0.346779,0.090825,0.026181,0.363614,0.090356,-0.006443,0.353850,0.075827,0.064407,0.322874,0.106291,0.020578,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363236,0.090494,-0.006158,0.353762,0.075923,0.064248,0.323185,0.106124,0.020526,,,,,,,,,,0.571024,0.131861,0.014083,0.559933,0.137139,0.053923,0.535939,0.135211,0.011337,,,,,,,,,,,,,,,
5023,41.858000,0.202694,-0.045419,-0.013651,0.978093,0.346753,0.090867,0.026465,0.363424,0.090408,-0.006242,0.353970,0.075780,0.064629,0.322865,0.106412,0.021008,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363188,0.090477,-0.005995,0.353838,0.075944,0.064325,0.323132,0.106245,0.021044,,,,,,,,,,0.571022,0.131883,0.014053,0.559946,0.137132,0.053948,0.535980,0.135291,0.011330,,,,,,,,,,,,,,,
5024,41.867000,0.203515,-0.043452,-0.015666,0.977982,0.346765,0.090906,0.026760,0.363282,0.090458,-0.006025,0.354112,0.075725,0.064862,0.322899,0.106534,0.021443,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363133,0.090495,-0.005842,0.353920,0.075953,0.064458,0.323122,0.106375,0.021539,,,,,,,,,,0.571102,0.131880,0.014139,0.559970,0.137121,0.054014,0.536026,0.135154,0.011449,,,,,,,,,,,,,,,
5025,41.875000,0.204635,-0.042454,-0.016288,0.977782,0.346714,0.090874,0.026936,0.363161,0.090492,-0.005886,0.354132,0.075598,0.064986,0.322849,0.106532,0.021708,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363070,0.090505,-0.005742,0.353970,0.075798,0.064620,0.323006,0.106411,0.021802,,,,,,,,,,0.571174,0.131876,0.014277,0.560022,0.137178,0.054148,0.536075,0.135194,0.011544,,,,,,,,,,,,,,,
5026,41.883000,0.205583,-0.042008,-0.014455,0.977631,0.346690,0.090858,0.027030,0.363136,0.090597,-0.005793,0.354171,0.075543,0.065052,0.322765,0.106433,0.021831,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363086,0.090594,-0.005681,0.354023,0.075728,0.064710,0.322881,0.106336,0.021930,,,,,,,,,,0.571212,0.131852,0.014429,0.560095,0.137186,0.054295,0.536165,0.135207,0.011690,,,,,,,,,,,,,,,
5027,41.892000,0.206109,-0.042005,-0.014041,0.977526,0.346698,0.090885,0.027102,0.363150,0.090673,-0.005718,0.354184,0.075537,0.065110,0.322760,0.106446,0.021915,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363123,0.090656,-0.005605,0.354070,0.075698,0.064785,0.322841,0.106372,0.022005,,,,,,,,,,0.571275,0.131867,0.014585,0.560135,0.137247,0.054422,0.536225,0.135159,0.011810,,,,,,,,,,,,,,,
5028,41.900000,0.206563,-0.041951,-0.013086,0.977446,0.346700,0.090828,0.027120,0.363162,0.090675,-0.005695,0.354204,0.075462,0.065117,0.322734,0.106346,0.021939,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363125,0.090666,-0.005591,0.354088,0.075615,0.064821,0.322825,0.106268,0.022024,,,,,,,,,,0.571294,0.131944,0.014680,0.560071,0.137077,0.054393,0.536277,0.135208,0.011873,,,,,,,,,,,,,,,
5029,41.908000,0.206726,-0.041863,-0.013076,0.977416,0.346690,0.090818,0.027123,0.363147,0.090677,-0.005695,0.354201,0.075440,0.065114,0.322721,0.106336,0.021951,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363111,0.090665,-0.005584,0.354124,0.075556,0.064869,0.322793,0.106277,0.022013,,,,,,,,,,0.571280,0.131937,0.014766,0.560086,0.137104,0.054445,0.536308,0.135201,0.011940,,,,,,,,,,,,,,,
5030,41.917000,0.206253,-0.041334,-0.012356,0.977547,0.346685,0.090800,0.027126,0.363118,0.090651,-0.005704,0.354249,0.075473,0.065127,0.322688,0.106275,0.021956,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363079,0.090641,-0.005592,0.354166,0.075594,0.064874,0.322765,0.106211,0.022021,,,,,,,,,,0.571275,0.131953,0.014789,0.560162,0.137231,0.054633,0.536297,0.135178,0.011981,,,,,,,,,,,,,,,
5031,41.925000,0.206023,-0.041068,-0.012100,0.977610,0.346673,0.090779,0.027114,0.363091,0.090624,-0.005724,0.354262,0.075476,0.065119,0.322664,0.106238,0.021946,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363050,0.090617,-0.005615,0.354163,0.075610,0.064850,0.322751,0.106166,0.022020,,,,,,,,,,0.571233,0.131975,0.014802,0.560150,0.137282,0.054708,0.536282,0.135213,0.012004,,,,,,,,,,,,,,,
5032,41.933000,0.205760,-0.040738,-0.013394,0.977662,0.346658,0.090782,0.027073,0.363037,0.090573,-0.005784,0.354256,0.075476,0.065075,0.322681,0.106296,0.021928,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.363006,0.090558,-0.005666,0.354160,0.075616,0.064780,0.322756,0.106230,0.022004,,,,,,,,,,0.571208,0.131964,0.014855,0.560034,0.137111,0.054551,0.536289,0.135203,0.011991,,,,,,,,,,,,,,,
5033,41.942000,0.206146,-0.040537,-0.013616,0.977587,0.346643,0.090739,0.027051,0.363007,0.090552,-0.005814,0.354254,0.075400,0.065037,0.322669,0.106265,0.021929,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362977,0.090534,-0.005688,0.354164,0.075540,0.064735,0.322741,0.106202,0.022003,,,,,,,,,,0.571199,0.131996,0.014862,0.560133,0.137256,0.054691,0.536285,0.135193,0.012022,,,,,,,,,,,,,,,
5034,41.950000,0.205448,-0.040395,-0.013154,0.977746,0.346675,0.090755,0.026987,0.363035,0.090535,-0.005880,0.354304,0.075478,0.064995,0.322686,0.106252,0.021845,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362977,0.090523,-0.005720,0.354181,0.075658,0.064617,0.322795,0.106164,0.021929,,,,,,,,,,0.571206,0.132040,0.014870,0.560025,0.137072,0.054584,0.536281,0.135225,0.012027,,,,,,,,,,,,,,,
5035,41.958000,0.205758,-0.040160,-0.013680,0.977683,0.346680,0.090717,0.026920,0.363018,0.090504,-0.005958,0.354321,0.075408,0.064912,0.322702,0.106239,0.021805,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362956,0.090488,-0.005774,0.354202,0.075595,0.064499,0.322809,0.106153,0.021886,,,,,,,,,,0.571190,0.132011,0.014942,0.560105,0.137232,0.054734,0.536278,0.135165,0.012055,,,,,,,,,,,,,,,
5036,41.967000,0.205885,-0.039847,-0.013422,0.977673,0.346712,0.090738,0.026794,0.363034,0.090544,-0.006091,0.354382,0.075424,0.064779,0.322721,0.106246,0.021695,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362973,0.090532,-0.005925,0.354232,0.075635,0.064347,0.322842,0.106147,0.021792,,,,,,,,,,0.571158,0.132036,0.014951,0.559979,0.137057,0.054582,0.536270,0.135173,0.011999,,,,,,,,,,,,,,,
5037,41.975000,0.206314,-0.039523,-0.011566,0.977619,0.346705,0.090749,0.026583,0.363032,0.090640,-0.006300,0.354427,0.075437,0.064558,0.322657,0.106169,0.021492,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362960,0.090650,-0.006185,0.354267,0.075623,0.064231,0.322801,0.106058,0.021588,,,,,,,,,,0.571249,0.131974,0.014966,0.559941,0.137018,0.054564,0.536247,0.135186,0.012003,,,,,,,,,,,,,,,
5038,41.983000,0.204690,-0.039065,-0.010226,0.977994,0.346655,0.090724,0.026363,0.362969,0.090547,-0.006526,0.354433,0.075563,0.064387,0.322563,0.106062,0.021229,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362848,0.090576,-0.006382,0.354289,0.075728,0.064097,0.322744,0.105937,0.021301,,,,,,,,,,0.571288,0.131923,0.014973,0.560001,0.137136,0.054704,0.536240,0.135166,0.012013,,,,,,,,,,,,,,,
5039,41.992000,0.203361,-0.038684,-0.007552,0.978310,0.346568,0.090693,0.026104,0.362893,0.090505,-0.006780,0.354415,0.075685,0.064175,0.322396,0.105888,0.020918,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362703,0.090570,-0.006623,0.354296,0.075807,0.063979,0.322639,0.105742,0.020947,,,,,,,,,,0.571169,0.131950,0.015004,0.559955,0.137180,0.054725,0.536220,0.135190,0.011965,,,,,,,,,,,,,,,
5040,42.000000,0.202146,-0.038962,-0.005591,0.978564,0.346497,0.090607,0.025842,0.362866,0.090392,-0.007020,0.354349,0.075728,0.063962,0.322278,0.105700,0.020584,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362581,0.090498,-0.006824,0.354280,0.075793,0.063865,0.322527,0.105574,0.020532,,,,,,,,,,0.571132,0.131979,0.015066,0.559903,0.137129,0.054726,0.536189,0.135145,0.011961,,,,,,,,,,,,,,,
5041,42.008000,0.200491,-0.038301,-0.004475,0.978936,0.346428,0.090604,0.025640,0.362768,0.090313,-0.007236,0.354348,0.075875,0.063805,0.322168,0.105623,0.020352,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362438,0.090445,-0.007041,0.354272,0.075938,0.063732,0.322466,0.105476,0.020280,,,,,,,,,,0.571167,0.131942,0.015053,0.559842,0.137121,0.054709,0.536125,0.135127,0.011942,,,,,,,,,,,,,,,
5042,42.017000,0.198560,-0.037993,-0.002618,0.979349,0.346365,0.090513,0.025443,0.362708,0.090147,-0.007431,0.354334,0.075969,0.063668,0.322051,0.105422,0.020091,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362296,0.090311,-0.007187,0.354263,0.076025,0.063604,0.322374,0.105269,0.019993,,,,,,,,,,0.571222,0.131893,0.015097,0.559760,0.137052,0.054707,0.536077,0.135093,0.011935,,,,,,,,,,,,,,,
5043,42.025000,0.197166,-0.037708,-0.001913,0.979643,0.346336,0.090516,0.025291,0.362670,0.090077,-0.007586,0.354337,0.076094,0.063556,0.322000,0.105376,0.019903,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362222,0.090265,-0.007357,0.354266,0.076141,0.063526,0.322357,0.105210,0.019782,,,,,,,,,,0.571240,0.131852,0.015135,0.559672,0.137015,0.054694,0.536001,0.135093,0.011925,,,,,,,,,,,,,,,
5044,42.033000,0.196455,-0.037934,-0.002298,0.979776,0.346354,0.090500,0.025168,0.362697,0.090001,-0.007704,0.354331,0.076126,0.063455,0.322033,0.105375,0.019753,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362166,0.090224,-0.007432,0.354270,0.076164,0.063440,0.322386,0.105215,0.019615,,,,,,,,,,0.571110,0.131868,0.015160,0.559610,0.136929,0.054698,0.535947,0.134997,0.011945,,,,,,,,,,,,,,,
5045,42.042000,0.195401,-0.037874,-0.002735,0.979988,0.346369,0.090501,0.025086,0.362702,0.089917,-0.007790,0.354346,0.076201,0.063401,0.322061,0.105386,0.019647,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362161,0.090142,-0.007499,0.354277,0.076248,0.063367,0.322431,0.105216,0.019513,,,,,,,,,,0.571005,0.131914,0.015193,0.559539,0.136880,0.054692,0.535900,0.135047,0.011914,,,,,,,,,,,,,,,
5046,42.050000,0.195435,-0.038103,-0.002473,0.979973,0.346378,0.090519,0.025009,0.362729,0.089944,-0.007858,0.354339,0.076220,0.063328,0.322066,0.105394,0.019557,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362182,0.090172,-0.007566,0.354268,0.076269,0.063293,0.322445,0.105219,0.019422,,,,,,,,,,0.570961,0.131982,0.015234,0.559502,0.136852,0.054686,0.535887,0.134998,0.011901,,,,,,,,,,,,,,,
5047,42.058000,0.194513,-0.038057,-0.003632,0.980155,0.346394,0.090510,0.024963,0.362725,0.089837,-0.007912,0.354344,0.076261,0.063303,0.322114,0.105431,0.019498,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362176,0.090068,-0.007616,0.354278,0.076306,0.063271,0.322478,0.105263,0.019362,,,,,,,,,,0.570863,0.132007,0.015213,0.559471,0.136850,0.054704,0.535876,0.135034,0.011946,,,,,,,,,,,,,,,
5048,42.067000,0.194327,-0.038263,-0.003648,0.980184,0.346411,0.090516,0.024933,0.362755,0.089829,-0.007935,0.354344,0.076280,0.063281,0.322135,0.105438,0.019453,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362176,0.090078,-0.007651,0.354276,0.076321,0.063270,0.322527,0.105258,0.019301,,,,,,,,,,0.570826,0.132061,0.015217,0.559464,0.136848,0.054702,0.535847,0.135008,0.011957,,,,,,,,,,,,,,,
5049,42.075000,0.193169,-0.038007,-0.004080,0.980421,0.346425,0.090536,0.024883,0.362745,0.089759,-0.007995,0.354373,0.076382,0.063259,0.322157,0.105466,0.019385,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362222,0.089989,-0.007751,0.354298,0.076427,0.063249,0.322576,0.105270,0.019234,,,,,,,,,,0.570821,0.132060,0.015278,0.559349,0.136539,0.054519,0.535835,0.135017,0.011957,,,,,,,,,,,,,,,
5050,42.083000,0.191983,-0.038143,-0.006555,0.980635,0.346436,0.090513,0.024785,0.362728,0.089582,-0.008103,0.354341,0.076406,0.063187,0.322239,0.105552,0.019271,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362230,0.089807,-0.007879,0.354277,0.076439,0.063195,0.322615,0.105377,0.019122,,,,,,,,,,0.570724,0.132032,0.015300,0.559420,0.136729,0.054622,0.535824,0.135003,0.011966,,,,,,,,,,,,,,,
5051,42.092000,0.190608,-0.037381,-0.009143,0.980912,0.346404,0.090537,0.024676,0.362609,0.089441,-0.008250,0.354337,0.076491,0.063094,0.322267,0.105680,0.019184,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362298,0.089594,-0.008151,0.354271,0.076520,0.063127,0.322673,0.105483,0.019040,,,,,,,,,,0.570726,0.132096,0.015268,0.559406,0.136777,0.054628,0.535818,0.135004,0.011929,,,,,,,,,,,,,,,
5052,42.100000,0.187904,-0.036708,-0.010465,0.981446,0.346405,0.090545,0.024502,0.362543,0.089230,-0.008448,0.354376,0.076686,0.062981,0.322296,0.105719,0.018975,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362345,0.089345,-0.008451,0.354292,0.076720,0.063040,0.322611,0.105553,0.018912,,,,,,,,,,0.570716,0.132130,0.015250,0.559403,0.136799,0.054656,0.535820,0.134979,0.011941,,,,,,,,,,,,,,,
5053,42.108000,0.185673,-0.036726,-0.010330,0.981871,0.346427,0.090530,0.024309,0.362565,0.089067,-0.008635,0.354399,0.076847,0.062850,0.322316,0.105676,0.018712,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362397,0.089186,-0.008728,0.354279,0.076895,0.062937,0.322568,0.105531,0.018716,,,,,,,,,,0.570841,0.132064,0.015207,0.559405,0.136793,0.054658,0.535817,0.134958,0.011938,,,,,,,,,,,,,,,
5054,42.117000,0.182411,-0.036905,-0.009011,0.982488,0.346420,0.090476,0.024088,0.362586,0.088828,-0.008834,0.354395,0.077071,0.062726,0.322278,0.105528,0.018372,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362436,0.088946,-0.008976,0.354259,0.077125,0.062828,0.322501,0.105396,0.018398,,,,,,,,,,0.570756,0.132005,0.015193,0.559395,0.136805,0.054623,0.535811,0.135053,0.011887,,,,,,,,,,,,,,,
5055,42.125000,0.180251,-0.037412,-0.007541,0.982880,0.346448,0.090458,0.023929,0.362667,0.088704,-0.008962,0.354400,0.077248,0.062638,0.322277,0.105423,0.018109,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362474,0.088852,-0.009138,0.354262,0.077298,0.062765,0.322514,0.105286,0.018125,,,,,,,,,,0.570719,0.132055,0.015213,0.559395,0.136778,0.054609,0.535816,0.135003,0.011873,,,,,,,,,,,,,,,
5056,42.133000,0.179065,-0.037933,-0.007574,0.983077,0.346472,0.090449,0.023848,0.362723,0.088609,-0.009022,0.354383,0.077329,0.062597,0.322312,0.105408,0.017969,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362450,0.088805,-0.009209,0.354252,0.077369,0.062747,0.322570,0.105265,0.017956,,,,,,,,,,0.570663,0.132007,0.015220,0.559385,0.136815,0.054595,0.535782,0.134996,0.011878,,,,,,,,,,,,,,,
5057,42.142000,0.178446,-0.038250,-0.006507,0.983185,0.346469,0.090422,0.023800,0.362756,0.088570,-0.009052,0.354366,0.077370,0.062574,0.322286,0.105326,0.017877,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362445,0.088789,-0.009251,0.354240,0.077405,0.062734,0.322547,0.105184,0.017854,,,,,,,,,,0.570662,0.132000,0.015144,0.559376,0.136819,0.054570,0.535776,0.134999,0.011843,,,,,,,,,,,,,,,
5058,42.150000,0.178065,-0.038373,-0.005712,0.983254,0.346464,0.090440,0.023779,0.362770,0.088585,-0.009063,0.354360,0.077432,0.062568,0.322261,0.105304,0.017831,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362475,0.088794,-0.009259,0.354232,0.077470,0.062724,0.322521,0.105162,0.017814,,,,,,,,,,0.570702,0.132085,0.015143,0.559365,0.136825,0.054585,0.535779,0.135018,0.011869,,,,,,,,,,,,,,,
5059,42.158000,0.177426,-0.038308,-0.006724,0.983365,0.346446,0.090388,0.023759,0.362732,0.088461,-0.009089,0.354336,0.077412,0.062560,0.322270,0.105293,0.017805,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362454,0.088656,-0.009266,0.354215,0.077447,0.062708,0.322520,0.105157,0.017785,,,,,,,,,,0.570681,0.132029,0.015154,0.559355,0.136829,0.054572,0.535780,0.135030,0.011875,,,,,,,,,,,,,,,
5060,42.167000,0.177525,-0.038696,-0.005724,0.983339,0.346439,0.090421,0.023723,0.362765,0.088527,-0.009106,0.354309,0.077454,0.062532,0.322243,0.105282,0.017744,-0.143182,-0.021662,-0.073912,0.986695,0.565606,0.138412,0.022171,0.586823,0.137327,0.009703,0.567518,0.140153,0.047981,0.542476,0.137756,0.008829,,,,,,,,,,0.362471,0.088736,-0.009306,0.354193,0.077485,0.062689,0.322482,0.105153,0.017722,,,,,,,,,,0.570725,0.132053,0.015195,0.559368,0.136790,0.054577,0.535786,0.135023,0.011837,,,,,,,,,,,,,,,
